5, 10568, QUCIMA, QUESO ASADERO CHELITA  1KG, 89, 5
5, 10568, YOK, YOGURT YOPLAIT 1KG, 29.5, 4
5, 10568, YOY4, YOGURT YOPLAIT 4KG CUBETA , 110, 2
12, 1450, BEY242, BEBER YOPLAIT 220ML, 8.5, 2
12, 1450, CRBLK, CREMA PARA BATIR LYNCOTT 1L, 87, 7
7, 415, SAAP, SALCHICHA VIENA ANDALUCIA 3KG, 95.5, 1
7, 415, EM1, CATSUP EMBASA 1KG, 23, 1
6, 121, QUMC, QUESO MANCHEGO CAPIS 400GR, 37, 1
6, 121, SAAP, SALCHICHA VIENA ANDALUCIA 3KG, 95.5, 1
6, 121, LEA1, LECHERA ASTRA 1KG, 55, 1
6, 121, CRZP, CREMA ORDEÑA (PRO), 29, 0.5
6, 121, JAR, JAMON AMERICANO RIOJA (PRO), 71, 0.25
16, 2693, EM1, CATSUP EMBASA 1KG, 23, 1
16, 2693, LEA1, LECHERA ASTRA 1KG, 55, 1
16, 2693, MAMG, MAYONESA MCCORMICK A GRANEL (PRO), 82, 0.5
16, 2693, JAR, JAMON AMERICANO RIOJA (PRO), 71, 0.5
16, 2823, ARRI, ARRACHERA MARINADA IMPERIAL, 84, 2
16, 2823, CHC1, CHORIZO CORONA 1KG, 129, 1
16, 2823, QUCI, QUESO MOZZARELLA CUBICADO IMPERIAL, 93, 1
9, 940, ASUPER, SALCHICHA SAN ANTONIO 3KG, 113, 1
9, 940, HUC, PRECIO HC, 24.5, 11.1
17, 2957, CHN, CHULETA NAYAR 91, 91, 2.348
17, 2957, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89, 89, 2.026
17, 2957, BOR, BOLIS YOGURT 15PZ BOLSA, 22, 2
17, 2957, CHC1, CHORIZO CORONA 1KG, 129, 2
17, 2957, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 1
17, 2957, PAGB, PAPAS GAJO 2.3KG BOLSA, 135, 1
17, 2957, SAV3, SALCHICHA VIVA 3KG, 115, 2
17, 2957, JAPVVV, JAMON PAVO AROOS (PRO), 71.5, 3
19, 3255, MAM34MMK, MAYONESA MCCORMICK 3.4KG, 277, 1
10, 1364, TON, TOCINO NAYAR, 113, 1
6, 298, ADMO2, ADOBERA MESA ORO 2KG (PRO)105, 210, 0.5
6, 298, SAVR2, SALCHICHA VIENA ROS 2.5KG, 96, 1
6, 298, JAYR, JAMON YORK RIOJA (PRO), 101.5, 3
8, 798, CHC1, CHORIZO CORONA 1KG, 129, 3
8, 798, QUCIMACK, QUESO CHELITA CUBICADO 1KG, 89, 7
15, 2290, MAD1, MARGARINA DELICIA 1KG KILO, 49, 1
15, 2290, GAB400, GALLETAS BOLSA 450GR, 21, 3
8, 851, CRCCHORRO, CREMA IMPERIAL              , 44, 1.5
19, 3250, YAT, YAKULT TIRA (30PZ) COMPLETA, 198, 1
19, 3321, TONO, TOSTADA NOPAL IMPERIAL VERDE , 15, 3
7, 491, BEY242, BEBER YOPLAIT 220ML, 8.5, 10
7, 491, SAPF2, SALCHICHA PAVO FUD 2.7KG, 129, 1
7, 491, YOM, YOGURT YOPLAIT 1/2  , 19, 5
7, 491, CAIC, CAJETA IMPERIAL 1/4 300GR, 15, 6
5, 10542, YOK, YOGURT YOPLAIT 1KG, 29.5, 1
7, 403, LEEC1, LECHE EVAPORADA CLAVEL 1KG, 49.5, 4
9, 959, CRBTCHANTILLY, CREMA BATIDA TAPALPA 1KG BOLSA, 56, 1
9, 959, MAS1, MANTEQUILLA SERRANA 1KG, 89, 2
9, 959, CRCCHORRO, CREMA IMPERIAL              , 44, 0.5
10, 1402, SAPZCM, SALCHICHA PAVO CAPIS 1/2KG (PRO), 33.5, 1
10, 1402, CRIO, CREMA IMPERIAL ORO, 59, 0.5
10, 1402, JPA, JAMON PIERNA ANDALUCIA, 89, 0.25
16, 2586, QU, QUESO PANELA IMPERIAL 69, 45, 2.07
13, 1878, SAFC2, SALCHICHA FRANKFORT CORONA 2.25KG, 115, 3
13, 1878, TOZFR1, TOCINO ESPECIAL ACOMODADO 129, 129, 1
13, 1708, RECI, RECORTE CHULETA IMPERIAL 67, 67, 1
17, 3065, ADSVC, ADEREZO STAR VALUE 3.52KG (6PZ), 649, 1
17, 3065, MASVC, MAYONESA STAR VALUE 3.45KG (6PZ) AZUL, 1064, 1
15, 2541, GEI, GELATINA SABORES AGUA/LECHE IMPERIAL, 10.5, 15
15, 2541, CRCCHORRO, CREMA IMPERIAL              , 44, 1
19, 3390, JAPCV, JAMON PAVO CORONA, 165, 0.25
17, 3013, QUCB, QUESO CREMA IMPERIAL KILO, 53, 3
17, 3013, SAPA, SALCHICHA PAVO ANDALUCIA 2.25KG, 100, 4
7, 362, ADF1, ADOBERA FUNDIR IMPERIAL 1KG 93, 93, 1
7, 362, QUAM, ADOBERA FUNDIR MOY 1/4KG 142, 35.5, 0.98
7, 362, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105, 105, 1.03
7, 362, CHN, CHULETA NAYAR 91, 91, 2.38
7, 362, ACB, ACTIVIA 225GR, 11.5, 6
7, 362, DAB, DANONE PARA BEBER, 11, 6
7, 362, DA, DANUP, 11.50, 6
7, 362, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 1
7, 362, GEIL, GELATINA MOSAICO IMPERIAL VASO CHICO, 10.5, 5
7, 362, SAPF2, SALCHICHA PAVO FUD 2.7KG, 129, 1
7, 362, ASUPER, SALCHICHA SAN ANTONIO 3KG, 113, 1
7, 362, CAIC, CAJETA IMPERIAL 1/4 300GR, 15, 5
7, 362, CRCCHORRO, CREMA IMPERIAL              , 44, 3
7, 362, JAAR, JAMON AMERICANO ROS, 70, 3
13, 1858, CHC1, CHORIZO CORONA 1KG, 129, 1
13, 1858, SAVA, SALCHICHA VIENA AROOS 1K PAQUETE CHICO, 39, 1
13, 1858, JAVPCAP, JAMON VIRGINIA PAVO CAPIS (PRO), 111, 0.5
13, 1858, TOZFR1, TOCINO ESPECIAL ACOMODADO 129, 129, 0.25
13, 1767, MIVY90, MINI VASO YOPLAIT 90GR, 2.5, 2
13, 1767, PAFC, PAPAS FRANCESA IMPERIAL 2.5KG, 119, 1
13, 1767, QUM, QUESO MOLIDO MONARCA (PRO), 79, 0.25
13, 1767, YOGL1, YOGURT GRIEGO SIN AZUCAR 1KG VERDE, 67, 1
13, 1767, YOK, YOGURT YOPLAIT 1KG, 29.5, 1
13, 1767, SAPH360, SALSA PASTA HUNTS 360GR CARTON, 22, 1
13, 1767, BAI2, PAN BAGUETTE CASERO IMPERIAL (4PZ), 50, 1
13, 1767, PACI, PAN BARRA CASERO IMPERIAL, 50, 1
13, 1767, PAMNS, PAN MEDIAS NOCHES SUPER 16PZ GRANDE, 55, 1
13, 1767, PARRILLA, PARRILLADA IMPERIAL, 70, 0.5
13, 1767, TOIS, TOTOPOS IMPERIAL 260GR, 15.5, 2
13, 1767, CRZP, CREMA ORDEÑA (PRO), 29, 1
13, 1767, JAR, JAMON AMERICANO RIOJA (PRO), 71, 0.5
15, 2550, GEIAFP, GELATINA AGUA FRUTA PICADA IMPERIAL, 10.5, 5
10, 1249, BOR, BOLIS YOGURT 15PZ BOLSA, 22, 3
10, 1249, PEBPC, PECHUGA BONELESS POLLO 2.4KG BOLSA, 309, 2
10, 1249, AST, QUESO ASADERO TRADICIONAL 1KG, 103, 2
15, 2234, CAH, CARTERA HUEVO , 60, 1
17, 2948, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 2
17, 2948, MIP, MINI PIZZA IMPERIAL, 16.5, 10
17, 2948, PEBPC, PECHUGA BONELESS POLLO 2.4KG BOLSA, 309, 3
17, 2948, QUN1, QUESO PARA NACHOS SABINO 1KG, 24, 2
17, 2948, SAPR2, SALCHICHA PAVO ROS 2.5KG, 117, 2
17, 2948, SAVR2, SALCHICHA VIENA ROS 2.5KG, 96, 2
5, 10629, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO), 79.5, 3
5, 10629, ZAV1, ZANAHORIAS EN VINAGRE, 13, 2
5, 10629, CHRZG, CHILES RAJAS GRANEL (PRO), 37, 0.5
5, 10629, MAMG, MAYONESA MCCORMICK A GRANEL (PRO), 82, 0.5
5, 10629, CRE, CREMA EXTRA, 34, 1.5
7, 411, ADFM, ADOBERA FUNDIR IMPERIAL 1/2KG 93, 46.5, 1.005
7, 411, ADFC, ADOBERA FUNDIR IMPERIAL 1/4KG 93, 23.25, 0.985
7, 411, ADMIM, ADOBERA MESA IMPERIAL 1/2KG 77, 38.5, 0.46
9, 1040, SAPA, SALCHICHA PAVO ANDALUCIA 2.25KG, 100, 1
9, 1040, LENG, LECHERA NESTLE GRANEL (PRO), 59, 3
9, 1040, CAH, CARTERA HUEVO , 53, 1
17, 3151, MIP, MINI PIZZA IMPERIAL, 16.5, 5
17, 3151, QUCB, QUESO CREMA IMPERIAL KILO, 53, 2
17, 3151, QUPKC, QUESO PARMESANO KRAFT 85GR CHICO, 43, 2
6, 87, ADMO2, ADOBERA MESA ORO 2KG (PRO)105, 210, 2.765
6, 87, TOT, TORTILLA PARA TACO IMPERIAL 1/2KG, 16.5, 3
6, 87, QUC2, QUESO COTIJA FRESCO 2 TROZO 79, 79, 1.105
14, 2027, MAM6, MANTECA MEDIANA 6.5KG NETO, 349, 1
9, 966, QUAMK, ADOBERA FUNDIR MOY 1KG 142, 142, 3
9, 966, CAH, CARTERA HUEVO , 53, 2
9, 966, MAM34MMK, MAYONESA MCCORMICK 3.4KG, 277, 3
9, 966, TOEIP, TOCINO ESPECIAL IMPERIAL 122 , 122, 0.5
15, 2517, TOZFR1, TOCINO ESPECIAL ACOMODADO 129, 129, 3
12, 1441, QUC1, QUESO COTIJA SECO 1 TROZO 107, 107, 0.5
12, 1441, CHRZG, CHILES RAJAS GRANEL (PRO), 37, 1
12, 1441, JACR, JAMON COCIDO RIOJA (PRO), 63, 1
12, 1441, TOEIP, TOCINO ESPECIAL IMPERIAL 122 , 122, 0.25
5, 10420, QUAMM, ADOBERA FUNDIR MOY 1/2KG 142, 71, 3.065
5, 10420, CRCCHORRO, CREMA IMPERIAL              , 44, 1
5, 10420, JPA, JAMON PIERNA ANDALUCIA, 89, 1
17, 2979, CRIO, CREMA IMPERIAL ORO, 59, 1
10, 1263, EXQAS, EXHIBIDOR QUESO AMARILLO SABINO, 121, 1
10, 1263, PAGB, PAPAS GAJO 2.3KG BOLSA, 135, 1
10, 1263, PRMVY90, PROMO MINI VASO YOPLAIT 90GR (10PZ), 24, 1
10, 1263, SAFC2, SALCHICHA FRANKFORT CORONA 2.25KG, 115, 2
10, 1263, YOGL1, YOGURT GRIEGO SIN AZUCAR 1KG VERDE, 67, 1
10, 1263, CAH1, CATSUP HEINZ APRETON 1.07KG GRANDE, 50, 2
10, 1263, CRZP, CREMA ORDEÑA (PRO), 29, 1
10, 1263, JPA, JAMON PIERNA ANDALUCIA, 89, 0.5
7, 486, ADMO2, ADOBERA MESA ORO 2KG (PRO)105, 210, 3
14, 2204, SAM2, JUGO MAGGI 1.9L GRANDE, 399, 1
14, 2204, SAIC2, SALSA INGLESA CROSS&BL 1.9L GRANDE, 259, 1
14, 2204, CHC3, CHIPOTLE CAREY 3KG, 174, 1
14, 2204, SAGC, SALADITAS GAMESA (200PZ) CAJA, 189, 1
12, 1592, ZADFG, ADOBERA FUNDIR GUTIERREZ, 117, 3.12
12, 1592, QUBV, QUESO BLANCO VILLITA , 24, 2
12, 1592, QUDCV, QUESO DOBLE CREMA VILLITA 500GR, 67, 1
8, 680, MA1C, MANTEQUILLA IMPERIAL 1/4KG, 26, 1
8, 680, JPA, JAMON PIERNA ANDALUCIA, 89, 0.5
19, 3428, ADM1, ADOBERA MESA IMPERIAL 1KG 77, 77, 0.99
19, 3428, CHZ, CHORIZO LA CASA (PRO), 72, 0.52
19, 3428, QU, QUESO PANELA IMPERIAL 69, 45, 1
19, 3428, SAPZCM, SALCHICHA PAVO CAPIS 1/2KG (PRO), 33.5, 1
19, 3428, MIP1, MIEL PURA IMPERIAL .750 APROX, 75, 1
19, 3428, CRE, CREMA EXTRA, 34, 1
19, 3428, JAPCPR, JAMON PIERNA CAPIS (PRO), 99, 0.25
15, 2330, EXQAS, EXHIBIDOR QUESO AMARILLO SABINO, 121, 1
15, 2330, AST, QUESO ASADERO TRADICIONAL 1KG, 103, 1
15, 2330, TON, TOCINO NAYAR, 113, 1.5
15, 2330, ACC1, ACEITE CRISTAL 1L, 47.5, 1
15, 2330, CAYG, CATSUP YOLI GALON, 70, 1
15, 2330, PABS, PAN BIMBOLLO SUPER 12PZ GRANDE, 66, 4
15, 2330, JAPF, JAMON PIERNA IMPERIAL FUD, 95, 0.75
7, 519, ADF1, ADOBERA FUNDIR IMPERIAL 1KG 93, 93, 8.69
7, 519, ADMIM, ADOBERA MESA IMPERIAL 1/2KG 77, 38.5, 0.5
7, 519, QUOIM, QUESO OAXACA IMPERIAL 1/2KG 89, 44.5, 1
7, 519, QU, QUESO PANELA IMPERIAL 69, 45, 1
7, 519, PH190, PHILADELPHIA 180GR PIEZA, 30, 1
7, 519, YAT, YAKULT TIRA (30PZ) COMPLETA, 198, 1
7, 519, CRCCHORRO, CREMA IMPERIAL              , 44, 0.25
7, 519, CRCCHORRO, CREMA IMPERIAL              , 44, 0.5
7, 519, JAPC, JAMON PIERNA CORONA, 166, 0.25
7, 519, TOZFR1, TOCINO ESPECIAL ACOMODADO 129, 129, 0.25
8, 896, MAE90, MANTEQUILLA EUGENIA 90GR BARRITA, 14.5, 1
8, 896, ACOG128ML, ACEITE OLIVA GRANA 128ML, 27.5, 1
13, 1704, ADM1, ADOBERA MESA IMPERIAL 1KG 77, 77, 3.24
13, 1704, REZ, REQUESON ORDENA (PRO) 43, 43, 1.08
13, 1704, MIP, MINI PIZZA IMPERIAL, 16.5, 10
13, 1704, QUC2, QUESO COTIJA FRESCO 2 TROZO 79, 79, 1.905
13, 1704, GAMI, GALLETAS MAIZ IMPERIAL 18PZ GRANDE, 67, 5
6, 81, QUC1, QUESO COTIJA SECO 1 TROZO 107, 107, 0.5
6, 81, CAH, CARTERA HUEVO , 56, 1
9, 1163, CRIO, CREMA IMPERIAL ORO, 59, 1
9, 1163, JAVPCAP, JAMON VIRGINIA PAVO CAPIS (PRO), 111, 0.5
19, 3257, ADMM1, ADOBERA MESA MAZAMITLA 1KG 97, 97, 3.9
19, 3257, CHCI, CHULETA IMPERIAL 88, 88, 0.515
19, 3257, QUCB, QUESO CREMA IMPERIAL KILO, 53, 1
19, 3257, CAC, CACTUS ZIBO 1/2L (16PZ) , 108, 1
19, 3257, CRCCHORRO, CREMA IMPERIAL              , 44, 7
17, 3190, SAV1, SALCHICHA VIVA GRANEL, 35, 0.5
17, 3190, PAMNS, PAN MEDIAS NOCHES SUPER 16PZ GRANDE, 55, 1
15, 2300, GOIB, QUESO GOUDA IMPERIAL 134, 134, 0.545
15, 2300, ARRI, ARRACHERA MARINADA IMPERIAL, 84, 1
15, 2300, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO), 79.5, 2
15, 2300, YOK, YOGURT YOPLAIT 1KG, 29.5, 1
15, 2300, JPA, JAMON PIERNA ANDALUCIA, 89, 0.6
9, 978, QUMEV, QUESO MOLIDO ECONOMICO VANIA (PRO), 28, 1
9, 978, QUMEVB, QUESO MOLIDO ECONOMICO VANIA (PRO) 5KG, 137.5, 1
9, 978, CAKC, CREMA COCO CALAHUA 1L, 52, 2
9, 978, LEEC1, LECHE EVAPORADA CLAVEL 1KG, 49.5, 8
9, 978, CH3, CHAMPINON CHAMPIMEX 3KG, 140, 1
9, 978, CRCCHORRO, CREMA IMPERIAL              , 44, 7
9, 978, ACL20, ACEITE LIBERTADOR 20L BIDON RELLENADO, 819, 1
7, 394, ADFO1, ADOBERA FUNDIR IMPERIAL ORO 1KG 109, 109, 0.95
7, 394, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105, 105, 0.965
7, 394, CRIO, CREMA IMPERIAL ORO, 59, 1
19, 3264, QUCCMD, QUESO CREMA IMPERIAL 2.2 MAYOREO, 110, 18
19, 3264, QUMC, QUESO MANCHEGO CAPIS 400GR, 37, 1
19, 3264, MAVCK, MANTECA VEGETAL CRISTAL 1KG, 52, 2
8, 909, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 1
8, 909, MAE90A, EXHIBIDOR EUGENIA 90GR (12P) EXHIBIDOR, 167, 1
6, 80, BEY242, BEBER YOPLAIT 220ML, 8.5, 2
13, 1753, CRBTCDV, CREMA BATIR TOP CREAM (4PZ) MAYOR +15, 463, 20
5, 10455, SAPSAC, SALCHICHA PAVO SAN ANTONIO 2KG CHICA, 80.5, 2
5, 10455, CRCCHORRO, CREMA IMPERIAL              , 44, 2
6, 110, QUAM, ADOBERA FUNDIR MOY 1/4KG 142, 35.5, 1.19
6, 110, HUCA, CAJA HUEVO (360PZ) 29, 586.5, 0.491304347826087
6, 110, CRIO, CREMA IMPERIAL ORO, 59, 2
6, 110, JPA, JAMON PIERNA ANDALUCIA, 89, 1
13, 1641, ADM1, ADOBERA MESA IMPERIAL 1KG 77, 77, 1.035
13, 1641, MAD1, MARGARINA DELICIA 1KG KILO, 49, 1
13, 1641, QUCI, QUESO MOZZARELLA CUBICADO IMPERIAL, 93, 2
13, 1641, CHP, CHICHARRON PRENSADO IMPERIAL 119, 119, 1.074
13, 1641, HUC, PRECIO HC, 28, 11.6
13, 1641, CRCCHORRO, CREMA IMPERIAL              , 44, 6
13, 1641, JAAA, JAMON AMERICANO ANDALUCIA, 63, 3
5, 10452, ADFM, ADOBERA FUNDIR IMPERIAL 1/2KG 93, 46.5, 0.5
8, 791, MAI, QUESO MANCHEGO IMPERIAL 134, 134, 4.09
8, 791, CRL4, CREMA LALA 4L CUBETA  (PRO), 219, 1
8, 791, QUC1, QUESO COTIJA SECO 1 TROZO 107, 107, 0.425
8, 791, PABS, PAN BIMBOLLO SUPER 12PZ GRANDE, 66, 2
14, 2135, REZ, REQUESON ORDENA (PRO) 43, 43, 3.01
14, 2135, QUM, QUESO MOLIDO MONARCA (PRO), 79, 2
14, 2135, ZAV1, ZANAHORIAS EN VINAGRE, 13, 1
14, 2135, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129, 129, 3.985
16, 2624, CHN, CHULETA NAYAR 91, 91, 0.59
19, 3372, CRE, CREMA EXTRA, 34, 1
19, 3372, JACR, JAMON COCIDO RIOJA (PRO), 63, 1
6, 289, DEQUI, DEDOS QUESO IMPERIAL, 99, 3
6, 289, PAP, PALOMITAS POLLO, 83, 2
6, 289, PAGB, PAPAS GAJO 2.3KG BOLSA, 135, 2
9, 1016, MI1, MIEL IMPERIAL 1KG, 38, 1
9, 1014, CHCR, CHAMPINON MONTEBLANCO 3KG, 152, 1
9, 1014, QUMEV, QUESO MOLIDO ECONOMICO VANIA (PRO), 28, 10
9, 1014, LEEC1, LECHE EVAPORADA CLAVEL 1KG, 49.5, 1
9, 1014, CRP, CREMA PURA, 22, 8
8, 682, TOD, TOSTADA DESHIDRATADA IMPERIAL 22PZ, 13.5, 6
9, 1052, GOIB3, QUESO GOUDA IMPERIAL BARRA 3KG 134, 408, 3.198
9, 1052, PH2, PHILADELPHIA 1.9KG PIEZA, 279, 2
9, 1052, CH3, CHAMPINON CHAMPIMEX 3KG, 140, 1
6, 61, ADFM, ADOBERA FUNDIR IMPERIAL 1/2KG 93, 46.5, 5.14
6, 61, ADFC, ADOBERA FUNDIR IMPERIAL 1/4KG 93, 23.25, 6.28
6, 61, CHC1, CHORIZO CORONA 1KG, 129, 2
6, 61, CUE1M, CUERITOS ENTEROS 1KG MAYOREO, 17, 10
6, 61, JAPAC, JAMON PAVO AHUMADO CORONA , 577, 1
6, 61, PRQAV, PROMO QUESO AMARILLO VILLITA (3PZ), 69, 2
6, 61, QUOCC, QUESO ASADERO CHELITA IMPERIAL 1/4KG , 22.25, 4
6, 61, QUOIC1, QUESO OAXACA CUBICADO IMPERIAL 1KG 89, 89, 3
6, 61, SAPCM, SALCHICHA PAVO CORONA 1/2KG, 43, 6
6, 61, ASUPER, SALCHICHA SAN ANTONIO 3KG, 113, 4
6, 61, SAVFC, SALCHICHA VIENA FUD 1/4KG, 24, 4
6, 61, SAVR2, SALCHICHA VIENA ROS 2.5KG, 96, 8
6, 61, TON, TOCINO NAYAR, 113, 1
6, 61, YAT, YAKULT TIRA (30PZ) COMPLETA, 198, 1
6, 61, CRCCUCHORRO, CREMA IMPERIAL CUBETA 18KG, 785, 1
13, 1849, CUP1, CUERITOS PICADOS IMPERIAL 1KG, 17.5, 5
5, 10598, CHI, CHORIZO IMPERIAL FREIR 48, 48, 3.078
5, 10598, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 1
5, 10598, SAPA, SALCHICHA PAVO ANDALUCIA 2.25KG, 100, 2
5, 10598, SASM3, SALCHICHA SAN MILLAN 3KG, 101, 1
5, 10598, YAT, YAKULT TIRA (30PZ) COMPLETA, 198, 1
5, 10598, CRE, CREMA EXTRA, 34, 3
5, 10598, JAPA, JAMON PAVO ANDALUCIA, 74, 1
5, 10598, JPA, JAMON PIERNA ANDALUCIA, 89, 3
19, 3393, PRBMY, PROMO BEBER MINI YOPLAIT (8PZ), 37, 1
19, 3393, PRMVY90, PROMO MINI VASO YOPLAIT 90GR (10PZ), 24, 1
19, 3393, SAPR2, SALCHICHA PAVO ROS 2.5KG, 117, 1
19, 3393, JPA, JAMON PIERNA ANDALUCIA, 89, 0.5
12, 1606, ADM1, ADOBERA MESA IMPERIAL 1KG 77, 77, 1
12, 1606, QUCE, QUESO CUBICADO ECONOMICO PIZZERO , 76, 1
12, 1606, CRP, CREMA PURA, 22, 1
13, 1677, PAGC, PAPA GAJO 2.3 (6PZ) CAJA, 774, 1
13, 1677, PAFC, PAPAS FRANCESA IMPERIAL 2.5KG, 119, 1
13, 1677, CAT4, CATSUP TITA 4.5KG, 89, 1
13, 1677, PIC3K, PINA REBANADA ASTRA 3KG, 149, 1
13, 1677, TOEIP, TOCINO ESPECIAL IMPERIAL 122 , 122, 1.5
7, 515, CRCCHORRO, CREMA IMPERIAL              , 44, 1
15, 2267, ADFG, ADOBERA FUNDIR GUTIERREZ 1/4KG 117, 29.25, 3
15, 2267, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89, 89, 1.02
15, 2267, CUE1, CUERITOS ENTEROS IMPERIAL 1KG, 17.5, 3
15, 2267, CUMK, CUERITOS MEXICANO 1KG, 23, 3
15, 2267, GEAD, GELATINA AGUA DANY , 6, 6
15, 2267, PAFC, PAPAS FRANCESA IMPERIAL 2.5KG, 119, 1
15, 2267, PAGB, PAPAS GAJO 2.3KG BOLSA, 135, 1
15, 2267, TOT, TORTILLA PARA TACO IMPERIAL 1/2KG, 17.5, 3
15, 2267, HOC, HORCHATA 1/4KG /RINDE 2.5L, 15, 3
15, 2267, PABI, PAN BOLLO IMPERIAL 8PZ, 44, 1
15, 2267, TOD, TOSTADA DESHIDRATADA IMPERIAL 22PZ, 13.5, 3
12, 1556, TOZFR1, TOCINO ESPECIAL ACOMODADO 129, 129, 2
8, 825, CHN, CHULETA NAYAR 91, 91, 2.03
8, 825, COL960, COTTAGE LYNCOTT 960GR, 97, 1
8, 825, CUP1, CUERITOS PICADOS IMPERIAL 1KG, 17.5, 3
8, 825, MA1, MANITAS IMPERIAL, 36, 3
8, 825, OR1, OREJAS IMPERIAL, 53, 1
8, 825, PIAP, PIERNA ANDALUCIA EN PIEZAS , 87, 5.04
8, 825, TON, TOCINO NAYAR, 113, 1
8, 825, CAH, CARTERA HUEVO , 53, 3
8, 825, CRIO, CREMA IMPERIAL ORO, 59, 1
5, 10644, CRBTC, CREMA BATIR TOP CREAM 2KG (4PZ), 474, 2
17, 2933, CHPI, CHORIZO PIERNA IMPERIAL ASAR 58, 58, 4.84
17, 2933, ARRIM, ARRACHERA MARINADA MAYOREO, 82, 39
17, 2933, MAD1K, MANTEQUILLA DAISY 1KG, 107, 1
17, 2933, MAD, MARGARINA DAISY 1KG, 55, 1
17, 2933, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO), 79.5, 5
17, 2933, RET, RECORTE TOCINO IMPERIAL, 79, 2
17, 2933, CH3, CHAMPINON CHAMPIMEX 3KG, 140, 1
5, 10515, CAH, CARTERA HUEVO , 56, 1
5, 10515, JPA, JAMON PIERNA ANDALUCIA, 89, 0.5
15, 2405, CARIH1, CARNE HAMBURGUESA RES IMPERIAL, 59, 3
14, 2058, MAE90C, MANTEQUILLA EUGENIA 90GR (96PZ) CAJA, 1305, 1
19, 3377, MASVCH, MAYONESA STAR VALUE 950GR CHICO AZUL, 42, 1
13, 1901, QUCN400G, QUESO CHEDDAR NAVARRO 400GR, 76, 1
14, 2180, JAPF, JAMON PIERNA IMPERIAL FUD, 95, 4
6, 218, QUPCB, QUESO PANELA ORO 85 (PRO), 55, 0.75
6, 218, CRLL, CREMA LALA 900L ROJA, 67, 1
6, 218, JPA, JAMON PIERNA ANDALUCIA, 89, 0.25
5, 10497, CRBTCM, CREMA BATIR TOP CREAM (4PZ) (MARLON), 455, 6
5, 10497, MAEA1, MANTEQUILLA EUGENIA AZUL 1KG PIEZA, 150, 1
5, 10497, PH190C, PHILADELPHIA 180GR (24PZ) CAJA, 696, 1
5, 10497, CAOC, CAFE OLE 281ML (12PZ), 282, 1
19, 3382, QUM, QUESO MOLIDO MONARCA (PRO), 79, 0.5
19, 3382, SAS3, SALCHICHA ANDALUCIA SALCHIPOP 3KG, 94, 2
19, 3382, MERG, CATSUP MEGARIKA GALON, 97, 1
19, 3382, SAM100, JUGO MAGGI 100ML CHICA, 30, 1
19, 3382, LEA1, LECHERA ASTRA 1KG, 55, 2
19, 3382, PAFI, PAPAS FRITAS IMPERIAL MAYOREO, 13.5, 10
19, 3382, CRCCHORRO, CREMA IMPERIAL              , 44, 3.5
9, 1081, PEIB, PEPERONI IMPORTADO 5.67KG BOLSA , 889, 1
15, 2270, JAPT, JAMON PAVO IMPERIAL TRADICIONAL, 79, 6
15, 2270, TOEIP, TOCINO ESPECIAL IMPERIAL 122 , 122, 2
15, 2270, PUTC3C, PURE TOMATE COSTENA 3KG (4PZ) (PRO), 259, 1
10, 1380, YOK, YOGURT YOPLAIT 1KG, 29.5, 2
10, 1379, JAR, JAMON AMERICANO RIOJA (PRO), 71, 1
16, 2577, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105, 105, 1
16, 2577, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122, 122, 1.07
10, 1419, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 134, 67, 2
10, 1419, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 134, 33.5, 8
10, 1419, CHZ, CHORIZO LA CASA (PRO), 72, 2.045
10, 1419, CHN, CHULETA NAYAR 91, 91, 1.16
10, 1419, QUOSMC, QUESO OAXACA SAN MIGUEL 1/4K (PRO) 136, 34, 5
10, 1419, MABI, MAIZ POZOLERO BLANCO IMPERIAL, 24, 2
10, 1419, YOK, YOGURT YOPLAIT 1KG, 29.5, 1
10, 1419, YOK, YOGURT YOPLAIT 1KG, 29.5, 1
10, 1419, SAPH360, SALSA PASTA HUNTS 360GR CARTON, 22, 4
10, 1419, CRIO, CREMA IMPERIAL ORO, 59, 4
12, 1561, GOIB3, QUESO GOUDA IMPERIAL BARRA 3KG 134, 408, 2.0733333333333333
12, 1561, ARRIM, ARRACHERA MARINADA MAYOREO, 82, 12
