2023,10,2,22948, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,2,22949, QUCMMD, QUESO CUBICADO MIXTO MAYOREO (PRO),77.5,30
2023,10,2,22949, CRIOC, CREMA IMPERIAL ORO CUBETA 18KG,1064,1
2023,10,2,22950, QUMEVB, QUESO MOLIDO ECONOMICO VANIA (PRO) 5KG,137.5,1
2023,10,2,22951, CRL4, CREMA LALA 4L CUBETA  (PRO),219,3
2023,10,2,22952, CRE, CREMA EXTRA,34,3
2023,10,2,22953, CRE, CREMA EXTRA,34,1.5
2023,10,2,22954, CREC, CREMA EXTRA CUBETA 18KG,614,12
2023,10,2,22955, QU, QUESO PANELA IMPERIAL 69,45,1
2023,10,2,22955, CRP, CREMA PURA,22,2
2023,10,2,22956, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,2
2023,10,2,22956, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,6
2023,10,2,22956, ADFS, ADOBERA FUNDIR SANDRITA 1/4KG 165,41.25,6
2023,10,2,22956, CUMK, CUERITOS MEXICANO 1KG,22.5,4
2023,10,2,22956, REIO, REQUESON IMPERIAL ORO 47,47,1
2023,10,2,22956, JAPVVV, JAMON PAVO AROOS (PRO),71.5,1
2023,10,2,22957, CRP, CREMA PURA,22,20
2023,10,2,22958, CRL4, CREMA LALA 4L CUBETA  (PRO),219,4
2023,10,2,22959, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 135,33.5,8
2023,10,2,22959, QUCCMDI, QUESO MIXTO IMPERIAL (PRO) (SEPULVEDA),74.5,2
2023,10,2,22960, CRE, CREMA EXTRA,34,3
2023,10,2,22961, TOHIR, TORTILLA HARINA IMPERIAL 8PZ,12.5,3
2023,10,2,22961, CRCCHORRO, CREMA IMPERIAL              ,44,10
2023,10,2,22962, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,6.515
2023,10,2,22963, QUPC1, CUERITOS PICADOS CASTAÑEDA 1KG (PRO),21,1
2023,10,2,22964, ADFRK, ADOBERA FUNDIR RAMIREZ 1KG (PRO) 106,106,23.84
2023,10,2,22964, REZM, REQUESON ORDENA MAYOR DIEZ (PRO) 41,41,12
2023,10,2,22964, CUP1, CUERITOS PICADOS IMPERIAL 1KG,17.5,8
2023,10,2,22964, CRPM, CREMA PURA MAYOREO,21,35
